customer_id,customer_value_eur,customer_value_segment
C09852,1879.7,Very High Value
C09853,1517.92,High Value
C09854,1707.16,Very High Value
C09855,2056.51,Very High Value
C09856,1865.86,Very High Value
C09857,1948.25,Very High Value
C09858,1830.16,Very High Value
C09859,1434.82,High Value
C09860,1631.03,High Value
C09861,1135.12,Medium Value
C09862,1050.04,Medium Value
C09863,1103.28,Medium Value
C09864,1184.56,Medium Value
C09865,1831.29,Very High Value
C09866,1698.13,Very High Value
C09867,1707.86,Very High Value
C09868,1991.98,Very High Value
C09869,1308.73,Medium Value
C09870,1240.82,Medium Value
C09871,1896.49,Very High Value
C09872,876.67,Low Value
C09873,1756.47,Very High Value
C09874,1465.45,High Value
C09875,1505.05,High Value
C09876,1876.21,Very High Value
C09877,1850.56,Very High Value
C09878,1946.49,Very High Value
C09879,1713.35,Very High Value
C09880,1878.18,Very High Value
C09881,1909.59,Very High Value
C09882,787.23,Low Value
C09883,1409.75,High Value
C09884,1720.42,Very High Value
C09885,1630.93,High Value
C09886,1616.76,High Value
C09887,1463.82,High Value
C09888,1638.88,High Value
C09889,1164.62,Medium Value
C09890,1455.53,High Value
C09891,885.55,Low Value
C09892,1957.48,Very High Value
C09893,1898.82,Very High Value
C09894,2059.33,Very High Value
C09895,1881.02,Very High Value
C09896,1058.25,Medium Value
C09897,1043.06,Medium Value
C09898,1803.59,Very High Value
C09899,1322.65,Medium Value
C09900,1070.85,Medium Value
C09901,1377.91,High Value
C09902,1176.89,Medium Value
C09903,1918.77,Very High Value
C09904,1702.04,Very High Value
C09905,2010.34,Very High Value
C09906,1250.8,Medium Value
C09907,1101.28,Medium Value
C09908,1727.4,Very High Value
C09909,1532.43,High Value
C09910,799.33,Low Value
C09911,1768.11,Very High Value
C09912,1891.17,Very High Value
C09913,1410.57,High Value
C09914,1270.69,Medium Value
C09915,1698.96,Very High Value
C09916,764.91,Low Value
C09917,1669.11,High Value
C09918,742.09,Low Value
C09919,1077.96,Medium Value
C09920,1798.21,Very High Value
C09921,1470.71,High Value
C09922,1987.41,Very High Value
C09923,1781.47,Very High Value
C09924,1836.54,Very High Value
C09925,1946.9,Very High Value
C09926,1897.11,Very High Value
C09927,1186.35,Medium Value
C09928,1342.83,Medium Value
C09929,2056.58,Very High Value
C09930,1983.16,Very High Value
C09931,750.68,Low Value
C09932,1949.51,Very High Value
C09933,1787.31,Very High Value
C09934,1619.06,High Value
C09935,1314.29,Medium Value
C09936,1426.2,High Value
C09937,2048.76,Very High Value
C09938,992.19,Low Value
C09939,1519.06,High Value
C09940,1987.03,Very High Value
C09941,2077.7,Very High Value
C09942,1828.12,Very High Value
C09943,2019.83,Very High Value
C09944,1922.92,Very High Value
C09945,2078.88,Very High Value
C09946,1263.88,Medium Value
C09947,1472.26,High Value
C09948,1933.95,Very High Value
C09949,1888.25,Very High Value
C09950,1906.86,Very High Value
C09951,1817.05,Very High Value
C09952,1501.0,High Value
C09953,1926.89,Very High Value
C09954,1215.1,Medium Value
C09955,1839.39,Very High Value
C09956,1795.74,Very High Value
C09957,1731.04,Very High Value
C09958,1465.13,High Value
C09959,1038.13,Medium Value
C09960,1863.07,Very High Value
C09961,1743.53,Very High Value
C09962,1441.01,High Value
C09963,1823.49,Very High Value
C09964,1916.33,Very High Value
C09965,1818.94,Very High Value
C09966,1240.83,Medium Value
C09967,2056.08,Very High Value
C09968,1949.45,Very High Value
C09969,1829.37,Very High Value
C09970,1637.85,High Value
C09971,1663.22,High Value
C09972,1570.74,High Value
C09973,702.08,Low Value
C09974,1093.78,Medium Value
C09975,1553.63,High Value
C09976,1879.55,Very High Value
C09977,1900.14,Very High Value
C09978,1593.53,High Value
C09979,1954.65,Very High Value
C09980,1996.22,Very High Value
C09981,853.87,Low Value
C09982,742.9,Low Value
C09983,1879.5,Very High Value
C09984,1401.36,High Value
C09985,1968.88,Very High Value
C09986,2046.36,Very High Value
C09987,2046.86,Very High Value
C09988,1572.53,High Value
C09989,1258.01,Medium Value
C09990,758.14,Low Value
C09991,1765.35,Very High Value
C09992,1561.78,High Value
C09993,837.47,Low Value
C09994,1433.02,High Value
C09995,1614.72,High Value
C09996,1731.87,Very High Value
C09997,746.33,Low Value
C09998,2005.2,Very High Value
C09999,2084.74,Very High Value
C10000,698.34,Low Value
C10001,1823.6,Very High Value
C10002,1623.55,High Value
C10003,1737.71,Very High Value
C10004,1677.4,High Value
C10005,646.04,Low Value
C10006,796.4,Low Value
C10007,2010.86,Very High Value
C10008,1189.11,Medium Value
C10009,1877.81,Very High Value
C10010,2052.21,Very High Value
C10011,1295.48,Medium Value
C10012,1877.66,Very High Value
C10013,824.87,Low Value
C10014,976.63,Low Value
C10015,1936.64,Very High Value
C10016,829.61,Low Value
C10017,1794.54,Very High Value
C10018,1110.27,Medium Value
C10019,1745.26,Very High Value
C10020,796.71,Low Value
C10021,1115.08,Medium Value
C10022,2021.44,Very High Value
C10023,1001.93,Low Value
C10024,1143.71,Medium Value
C10025,1979.47,Very High Value
C10026,1849.72,Very High Value
C10027,1642.22,High Value
C10028,1496.27,High Value
C10029,2049.55,Very High Value
C10030,1812.9,Very High Value
C10031,1615.96,High Value
C10032,1502.59,High Value
C10033,2027.21,Very High Value
C10034,1977.46,Very High Value
C10035,930.72,Low Value
C10036,2040.61,Very High Value
C10037,1474.82,High Value
C10038,1456.48,High Value
C10039,1310.09,Medium Value
C10040,1518.02,High Value
C10041,606.89,Low Value
C10042,1878.9,Very High Value
C10043,1151.78,Medium Value
C10044,752.32,Low Value
C10045,1429.59,High Value
C10046,798.04,Low Value
C10047,2048.74,Very High Value
C10048,1640.35,High Value
C10049,1852.67,Very High Value
C10050,2023.95,Very High Value
C10051,1255.87,Medium Value
C10052,1532.94,High Value
C10053,2059.23,Very High Value
C10054,1523.79,High Value
C10055,871.74,Low Value
C10056,2038.45,Very High Value
C10057,1561.37,High Value
C10058,1038.97,Medium Value
C10059,1573.26,High Value
C10060,2056.89,Very High Value
C10061,1931.94,Very High Value
C10062,1692.89,Very High Value
C10063,849.84,Low Value
C10064,1532.05,High Value
C10065,1180.05,Medium Value
C10066,1909.21,Very High Value
C10067,1908.19,Very High Value
C10068,1899.83,Very High Value
C10069,1522.66,High Value
C10070,1897.2,Very High Value
C10071,1489.95,High Value
C10072,1683.42,High Value
C10073,1810.81,Very High Value
C10074,1698.05,Very High Value
C10075,1738.85,Very High Value
C10076,1775.68,Very High Value
C10077,1291.73,Medium Value
C10078,1830.57,Very High Value
C10079,2045.39,Very High Value
C10080,1837.24,Very High Value
C10081,1905.2,Very High Value
C10082,1750.35,Very High Value
C10083,1953.18,Very High Value
C10084,1966.33,Very High Value
C10085,1251.62,Medium Value
C10086,1725.26,Very High Value
C10087,1958.57,Very High Value
C10088,1985.94,Very High Value
C10089,2011.31,Very High Value
C10090,1289.2,Medium Value
C10091,1854.15,Very High Value
C10092,1751.52,Very High Value
C10093,1959.69,Very High Value
C10094,2023.75,Very High Value
C10095,1873.23,Very High Value
C10096,2068.96,Very High Value
C10097,968.59,Low Value
C10098,1661.58,High Value
C10099,1912.89,Very High Value
C10100,1848.97,Very High Value
C10101,1873.45,Very High Value
C10102,1357.1,Medium Value
C10103,2018.83,Very High Value
C10104,1214.03,Medium Value
C10105,1869.24,Very High Value
C10106,1669.08,High Value
C10107,1575.82,High Value
C10108,2000.33,Very High Value
C10109,1557.47,High Value
C10110,2078.21,Very High Value
C10111,1956.29,Very High Value
C10112,1543.74,High Value
C10113,1804.61,Very High Value
C10114,1601.18,High Value
C10115,1821.23,Very High Value
C10116,1414.65,High Value
C10117,1575.2,High Value
C10118,1695.13,Very High Value
C10119,1774.44,Very High Value
C10120,1526.02,High Value
C10121,1442.56,High Value
C10122,1598.53,High Value
C10123,1694.84,Very High Value
C10124,1549.85,High Value
C10125,2017.97,Very High Value
C10126,1670.19,High Value
C10127,1725.88,Very High Value
C10128,1732.8,Very High Value
C10129,1525.19,High Value
C10130,1849.0,Very High Value
C10131,1927.13,Very High Value
C10132,1590.4,High Value
C10133,1497.72,High Value
C10134,2002.78,Very High Value
C10135,1971.07,Very High Value
C10136,1925.02,Very High Value
C10137,1830.39,Very High Value
C10138,1756.86,Very High Value
C10139,1864.68,Very High Value
C10140,1729.94,Very High Value
C10141,1987.21,Very High Value
C10142,1575.8,High Value
C10143,1471.57,High Value
C10144,1088.31,Medium Value
C10145,1426.13,High Value
C10146,1829.57,Very High Value
C10147,2085.21,Very High Value
C10148,1704.66,Very High Value
C10149,1564.78,High Value
C10150,1729.63,Very High Value
C10151,1741.46,Very High Value
C10152,1896.09,Very High Value
C10153,1891.99,Very High Value
C10154,1642.51,High Value
C10155,688.27,Low Value
C10156,2013.14,Very High Value
C10157,1536.58,High Value
C10158,1745.93,Very High Value
C10159,1949.99,Very High Value
C10160,1929.7,Very High Value
C10161,1948.16,Very High Value
C10162,2069.96,Very High Value
C10163,1742.63,Very High Value
C10164,1766.24,Very High Value
C10165,1711.53,Very High Value
C10166,1650.31,High Value
C10167,1705.78,Very High Value
C10168,1817.61,Very High Value
C10169,1767.96,Very High Value
C10170,1829.62,Very High Value
C10171,1896.65,Very High Value
C10172,2044.06,Very High Value
C10173,1565.61,High Value
C10174,1993.0,Very High Value
C10175,1754.9,Very High Value
C10176,1966.67,Very High Value
C10177,1767.19,Very High Value
C10178,1776.88,Very High Value
C10179,1580.97,High Value
C10180,1762.72,Very High Value
C10181,824.04,Low Value
C10182,771.78,Low Value
C10183,1619.18,High Value
C10184,1655.68,High Value
C10185,1686.45,High Value
C10186,1277.34,Medium Value
C10187,1917.98,Very High Value
C10188,1836.95,Very High Value
C10189,1952.53,Very High Value
C10190,1885.64,Very High Value
C10191,1708.88,Very High Value
C10192,1827.65,Very High Value
C10193,1986.88,Very High Value
C10194,1933.43,Very High Value
C10195,1888.8,Very High Value
C10196,1620.42,High Value
C10197,1658.44,High Value
C10198,1902.12,Very High Value
C10199,1360.18,High Value
C10200,1531.48,High Value
C10201,1737.84,Very High Value
C10202,848.02,Low Value
C10203,1835.76,Very High Value
C10204,1202.12,Medium Value
C10205,1314.35,Medium Value
C10206,1663.14,High Value
C10207,1963.02,Very High Value
C10208,2017.61,Very High Value
C10209,1653.82,High Value
C10210,1920.19,Very High Value
C10211,2029.93,Very High Value
C10212,1937.59,Very High Value
C10213,1679.73,High Value
C10214,1805.57,Very High Value
C10215,1842.68,Very High Value
C10216,1904.05,Very High Value
C10217,1690.65,Very High Value
C10218,1552.83,High Value
C10219,1503.76,High Value
C10220,1813.41,Very High Value
C10221,1981.48,Very High Value
C10222,1911.53,Very High Value
C10223,1827.91,Very High Value
C10224,1544.0,High Value
C10225,1714.61,Very High Value
C10226,1374.75,High Value
C10227,1659.08,High Value
C10228,1936.52,Very High Value
C10229,1511.31,High Value
C10230,1505.98,High Value
C10231,1420.34,High Value
C10232,1641.95,High Value
C10233,1718.18,Very High Value
C10234,2046.8,Very High Value
C10235,1101.61,Medium Value
C10236,1716.67,Very High Value
C10237,1569.62,High Value
C10238,1578.37,High Value
C10239,1536.77,High Value
C10240,1701.42,Very High Value
C10241,1749.67,Very High Value
C10242,1466.86,High Value
C10243,1741.6,Very High Value
C10244,1385.45,High Value
C10245,1966.44,Very High Value
C10246,1947.82,Very High Value
C10247,1404.81,High Value
C10248,1348.33,Medium Value
C10249,1996.14,Very High Value
C10250,1881.68,Very High Value
C10251,1718.06,Very High Value
C10252,1735.93,Very High Value
C10253,1243.7,Medium Value
C10254,1933.01,Very High Value
C10255,1579.43,High Value
C10256,1882.33,Very High Value
C10257,1792.52,Very High Value
C10258,1701.48,Very High Value
C10259,678.18,Low Value
C10260,1856.66,Very High Value
C10261,1956.34,Very High Value
C10262,1644.0,High Value
C10263,1831.34,Very High Value
C10264,1775.33,Very High Value
C10265,1537.47,High Value
C10266,1470.47,High Value
C10267,1869.01,Very High Value
C10268,1809.08,Very High Value
C10269,1726.05,Very High Value
C10270,1801.94,Very High Value
C10271,1862.8,Very High Value
C10272,1997.22,Very High Value
C10273,1761.36,Very High Value
C10274,1873.62,Very High Value
C10275,1923.62,Very High Value
C10276,1621.23,High Value
C10277,2025.74,Very High Value
C10278,2070.21,Very High Value
C10279,1681.53,High Value
C10280,1988.03,Very High Value
C10281,1672.15,High Value
C10282,1935.92,Very High Value
C10283,1952.71,Very High Value
C10284,1835.1,Very High Value
C10285,1838.58,Very High Value
C10286,1997.73,Very High Value
C10287,1713.9,Very High Value
C10288,1930.28,Very High Value
C10289,1881.72,Very High Value
C10290,1879.91,Very High Value
C10291,2061.85,Very High Value
C10292,1966.49,Very High Value
C10293,1917.5,Very High Value
C10294,2058.39,Very High Value
C10295,1366.31,High Value
C10296,1968.25,Very High Value
C10297,1265.83,Medium Value
C10298,1726.5,Very High Value
C10299,1834.04,Very High Value
C10300,1474.14,High Value
C10301,2052.27,Very High Value
C10302,718.26,Low Value
C10303,1542.66,High Value
C10304,1701.3,Very High Value
C10305,1925.76,Very High Value
C10306,1634.27,High Value
C10307,2019.8,Very High Value
C10308,1749.37,Very High Value
C10309,1773.38,Very High Value
C10310,1886.29,Very High Value
C10311,1765.51,Very High Value
C10312,1543.62,High Value
C10313,1222.27,Medium Value
C10314,1731.77,Very High Value
C10315,1109.73,Medium Value
C10316,1589.22,High Value
C10317,1169.83,Medium Value
C10318,1929.0,Very High Value
C10319,1870.69,Very High Value
C10320,2047.36,Very High Value
C10321,2042.56,Very High Value
C10322,1531.64,High Value
C10323,1626.94,High Value
C10324,1581.59,High Value
C10325,1481.92,High Value
C10326,1769.56,Very High Value
C10327,1776.57,Very High Value
C10328,1708.46,Very High Value
C10329,2011.07,Very High Value
C10330,1991.89,Very High Value
C10331,1843.53,Very High Value
C10332,1894.31,Very High Value
C10333,1081.49,Medium Value
C10334,836.75,Low Value
C10335,1987.44,Very High Value
C10336,1484.23,High Value
C10337,1996.79,Very High Value
C10338,1925.79,Very High Value
C10339,1986.42,Very High Value
C10340,1667.3,High Value
C10341,1828.02,Very High Value
C10342,1704.82,Very High Value
C10343,1305.7,Medium Value
C10344,1996.96,Very High Value
C10345,1998.58,Very High Value
C10346,1790.84,Very High Value
C10347,1702.74,Very High Value
C10348,1574.77,High Value
C10349,2011.41,Very High Value
C10350,1988.74,Very High Value
C10351,1986.15,Very High Value
C10352,1992.29,Very High Value
C10353,1737.48,Very High Value
C10354,1765.75,Very High Value
C10355,1903.68,Very High Value
C10356,1929.02,Very High Value
C10357,2039.9,Very High Value
C10358,1616.73,High Value
C10359,1612.85,High Value
C10360,1997.3,Very High Value
C10361,1289.72,Medium Value
C10362,1634.92,High Value
C10363,1811.22,Very High Value
C10364,1584.88,High Value
C10365,1617.72,High Value
C10366,1377.06,High Value
C10367,1662.39,High Value
C10368,1995.44,Very High Value
C10369,1819.16,Very High Value
C10370,1773.74,Very High Value
C10371,1846.66,Very High Value
C10372,1625.82,High Value
C10373,1973.44,Very High Value
C10374,1323.71,Medium Value
C10375,1543.15,High Value
C10376,2061.81,Very High Value
C10377,1630.33,High Value
C10378,1737.56,Very High Value
C10379,1418.4,High Value
C10380,1706.52,Very High Value
C10381,1834.64,Very High Value
C10382,1452.89,High Value
C10383,1581.97,High Value
C10384,1381.1,High Value
C10385,1464.54,High Value
C10386,1644.12,High Value
C10387,1736.44,Very High Value
C10388,1831.1,Very High Value
C10389,2032.15,Very High Value
C10390,882.93,Low Value
C10391,1432.35,High Value
C10392,1798.58,Very High Value
C10393,1658.11,High Value
C10394,1976.1,Very High Value
C10395,1535.04,High Value
C10396,1630.02,High Value
C10397,2007.6,Very High Value
C10398,1935.15,Very High Value
C10399,1444.69,High Value
C10400,1884.33,Very High Value
C10401,1459.9,High Value
C10402,1913.34,Very High Value
C10403,1555.97,High Value
C10404,2049.29,Very High Value
C10405,1600.85,High Value
C10406,2005.61,Very High Value
C10407,2024.97,Very High Value
C10408,1777.13,Very High Value
C10409,1312.76,Medium Value
